1,-1,1263.9058837890625,855.83984375,100.824462890625,208.6866455078125,0.99999964,-1,-1,-1
1,-1,722.3829956054688,963.1234741210938,112.163330078125,118.86370849609375,0.9999994,-1,-1,-1
1,-1,1301.0775146484375,618.6619262695312,86.539794921875,199.3414306640625,0.9999988,-1,-1,-1
1,-1,569.3526000976562,145.05194091796875,79.779052734375,191.93048095703125,0.9999987,-1,-1,-1
1,-1,933.6163940429688,405.8848571777344,81.6168212890625,190.13961791992188,0.9999982,-1,-1,-1
1,-1,1827.4940185546875,599.169921875,74.207275390625,187.8204345703125,0.99999774,-1,-1,-1
1,-1,1433.8416748046875,647.9605712890625,89.3603515625,187.37890625,0.99999774,-1,-1,-1
1,-1,1814.720947265625,227.59677124023438,92.34619140625,180.8216552734375,0.99999714,-1,-1,-1
1,-1,294.82550048828125,194.14834594726562,84.36029052734375,178.3895263671875,0.999997,-1,-1,-1
1,-1,351.0846252441406,859.1950073242188,81.8037109375,211.04888916015625,0.9999968,-1,-1,-1
1,-1,740.2839965820312,413.1366882324219,85.363525390625,179.57913208007812,0.99999654,-1,-1,-1
1,-1,1784.462646484375,789.6923828125,80.30810546875,202.17578125,0.99999654,-1,-1,-1
1,-1,1320.283935546875,103.72052001953125,75.18359375,196.01055908203125,0.9999964,-1,-1,-1
1,-1,155.48757934570312,188.56573486328125,76.320556640625,178.390869140625,0.99999535,-1,-1,-1
1,-1,813.35546875,556.4501953125,71.3023681640625,187.0419921875,0.9999943,-1,-1,-1
1,-1,42.40126419067383,422.8050537109375,96.06452941894531,190.032958984375,0.99999416,-1,-1,-1
1,-1,1807.261962890625,382.60009765625,84.9677734375,177.6094970703125,0.99999404,-1,-1,-1
1,-1,1010.5438232421875,371.7807312011719,70.603515625,174.27462768554688,0.99999404,-1,-1,-1
1,-1,119.15554809570312,771.917724609375,79.54397583007812,202.2659912109375,0.9999939,-1,-1,-1
1,-1,1496.7711181640625,238.48391723632812,82.63525390625,203.5938720703125,0.9999939,-1,-1,-1
1,-1,500.66326904296875,149.05442810058594,78.497314453125,182.40553283691406,0.9999932,-1,-1,-1
1,-1,547.693603515625,795.9880981445312,97.2578125,220.7784423828125,0.99999213,-1,-1,-1
1,-1,80.82266235351562,208.15020751953125,76.99821472167969,180.03240966796875,0.99999046,-1,-1,-1
1,-1,78.40203857421875,649.8372802734375,89.29110717773438,209.1942138671875,0.9999896,-1,-1,-1
1,-1,152.32101440429688,562.507080078125,101.31195068359375,190.65234375,0.9999896,-1,-1,-1
1,-1,1378.44091796875,575.2526245117188,86.905517578125,190.4197998046875,0.9999893,-1,-1,-1
1,-1,568.614013671875,376.92047119140625,82.86279296875,173.93829345703125,0.9999893,-1,-1,-1
1,-1,1660.49072265625,258.09149169921875,75.81689453125,186.8280029296875,0.9999889,-1,-1,-1
1,-1,979.240234375,808.966796875,89.1458740234375,207.254150390625,0.9999888,-1,-1,-1
1,-1,370.97943115234375,377.304443359375,84.87701416015625,182.0137939453125,0.9999877,-1,-1,-1
1,-1,616.6060180664062,549.586181640625,87.4986572265625,182.93408203125,0.9999869,-1,-1,-1
1,-1,1126.4326171875,802.9681396484375,94.729248046875,195.2115478515625,0.9999869,-1,-1,-1
1,-1,389.2689514160156,608.8380737304688,102.06689453125,192.88818359375,0.9999864,-1,-1,-1
1,-1,1389.615478515625,253.3689422607422,77.8740234375,178.8636016845703,0.99998367,-1,-1,-1
1,-1,1190.6915283203125,455.40277099609375,77.42724609375,177.74169921875,0.9999825,-1,-1,-1
1,-1,1514.2706298828125,517.1239013671875,92.442138671875,174.99609375,0.9999815,-1,-1,-1
1,-1,1564.0181884765625,276.8695983886719,80.27978515625,175.34173583984375,0.9999802,-1,-1,-1
1,-1,664.359375,454.3416442871094,77.443359375,188.91928100585938,0.9999782,-1,-1,-1
1,-1,1705.5345458984375,635.24609375,86.35888671875,184.3380126953125,0.9999769,-1,-1,-1
1,-1,1008.88916015625,520.5001220703125,74.607177734375,180.383056640625,0.99997616,-1,-1,-1
1,-1,903.7696533203125,534.6925048828125,78.2486572265625,188.193603515625,0.9999753,-1,-1,-1
1,-1,253.97250366210938,682.9266357421875,89.52691650390625,199.9495849609375,0.99997485,-1,-1,-1
1,-1,900.6104736328125,249.0540771484375,69.01806640625,173.91314697265625,0.9999708,-1,-1,-1
1,-1,1156.1068115234375,645.1715698242188,73.877197265625,183.7359619140625,0.9999696,-1,-1,-1
1,-1,836.683349609375,302.1850280761719,83.3472900390625,169.66552734375,0.99996173,-1,-1,-1
1,-1,1647.709716796875,568.9168701171875,84.241455078125,172.591552734375,0.9999597,-1,-1,-1
1,-1,1180.0980224609375,332.53338623046875,83.804931640625,173.11212158203125,0.999959,-1,-1,-1
1,-1,867.083740234375,755.890869140625,106.811279296875,194.7996826171875,0.9999553,-1,-1,-1
1,-1,187.20062255859375,698.7848510742188,84.1229248046875,178.479248046875,0.99995184,-1,-1,-1
1,-1,741.8776245117188,141.68331909179688,75.515869140625,152.5792236328125,0.9999347,-1,-1,-1
1,-1,1016.956787109375,756.0844116210938,86.47265625,201.4736328125,0.99992406,-1,-1,-1
1,-1,431.21270751953125,541.5302124023438,86.4873046875,195.82958984375,0.99991703,-1,-1,-1
1,-1,290.7713623046875,593.5858764648438,88.8358154296875,200.5107421875,0.9999106,-1,-1,-1
1,-1,866.2054443359375,629.3668212890625,86.0760498046875,170.3092041015625,0.99990976,-1,-1,-1
1,-1,592.5416870117188,999.45703125,91.884765625,82.96044921875,0.9998919,-1,-1,-1
1,-1,459.29803466796875,892.5636596679688,104.56463623046875,187.79071044921875,0.99988794,-1,-1,-1
1,-1,65.75127410888672,125.88872528076172,74.48816680908203,178.92672729492188,0.99988544,-1,-1,-1
1,-1,984.1192016601562,0.6398086547851562,59.79486083984375,129.9063720703125,0.9998535,-1,-1,-1
1,-1,1494.2750244140625,144.13388061523438,79.90087890625,187.07516479492188,0.9998356,-1,-1,-1
1,-1,1679.595947265625,11.433830261230469,80.367431640625,164.45639038085938,0.9998196,-1,-1,-1
1,-1,1227.0390625,272.32794189453125,70.756591796875,172.48638916015625,0.9998111,-1,-1,-1
1,-1,1335.6912841796875,387.2001953125,80.78271484375,177.6943359375,0.9998055,-1,-1,-1
1,-1,1710.835205078125,823.12890625,77.706787109375,166.5208740234375,0.9998005,-1,-1,-1
1,-1,1178.7413330078125,176.61427307128906,66.134765625,155.0552215576172,0.9997905,-1,-1,-1
1,-1,1087.762939453125,666.7316284179688,79.50048828125,193.646484375,0.9997888,-1,-1,-1
1,-1,1055.0924072265625,496.4053955078125,68.2470703125,177.3795166015625,0.9997789,-1,-1,-1
1,-1,1738.43896484375,392.046142578125,77.079833984375,181.71051025390625,0.99977356,-1,-1,-1
1,-1,1750.34814453125,1002.69091796875,91.281005859375,79.845703125,0.9997718,-1,-1,-1
1,-1,1569.5146484375,121.0098648071289,80.506103515625,161.172607421875,0.999734,-1,-1,-1
1,-1,1613.216552734375,437.84918212890625,83.17724609375,164.6109619140625,0.99970514,-1,-1,-1
1,-1,1597.0189208984375,55.950531005859375,73.828125,159.99130249023438,0.9996803,-1,-1,-1
1,-1,542.138427734375,75.96934509277344,65.8721923828125,159.59982299804688,0.99967873,-1,-1,-1
1,-1,1531.485595703125,46.226112365722656,70.55126953125,161.336181640625,0.9996761,-1,-1,-1
1,-1,577.5464477539062,516.6595458984375,70.2730712890625,182.5968017578125,0.9996164,-1,-1,-1
1,-1,224.64083862304688,857.0224609375,96.166259765625,171.3897705078125,0.9996074,-1,-1,-1
1,-1,1438.769775390625,5.52789306640625,65.21142578125,159.52618408203125,0.99958557,-1,-1,-1
1,-1,1779.6533203125,15.705230712890625,64.817138671875,143.76646423339844,0.99955505,-1,-1,-1
1,-1,1030.2576904296875,187.26759338378906,63.81494140625,151.00376892089844,0.99954647,-1,-1,-1
1,-1,1.1425189971923828,43.02104187011719,46.736572265625,162.9248809814453,0.99952483,-1,-1,-1
1,-1,510.12322998046875,2.8676834106445312,64.145751953125,135.05316162109375,0.9994999,-1,-1,-1
1,-1,1086.27978515625,261.20721435546875,74.29150390625,175.888427734375,0.9993537,-1,-1,-1
1,-1,1691.6102294921875,477.3760986328125,86.0986328125,180.7520751953125,0.9993305,-1,-1,-1
1,-1,1749.3182373046875,233.40121459960938,75.873291015625,173.2310791015625,0.9992761,-1,-1,-1
1,-1,1613.739501953125,179.17333984375,78.86181640625,169.04833984375,0.99922585,-1,-1,-1
1,-1,377.3429260253906,243.71737670898438,77.968994140625,169.819091796875,0.9990427,-1,-1,-1
1,-1,1447.295166015625,439.08905029296875,72.391845703125,169.1612548828125,0.9989981,-1,-1,-1
1,-1,1751.9139404296875,593.5243530273438,74.2177734375,179.0980224609375,0.9985667,-1,-1,-1
1,-1,43.57585525512695,767.0140380859375,84.76277160644531,188.4970703125,0.998281,-1,-1,-1
1,-1,1235.4359130859375,583.0480346679688,71.872314453125,172.107421875,0.9982389,-1,-1,-1
1,-1,662.110595703125,223.401611328125,65.8408203125,164.713134765625,0.998228,-1,-1,-1
1,-1,228.986328125,499.59307861328125,72.41839599609375,176.643798828125,0.99812895,-1,-1,-1
1,-1,1111.925048828125,370.1620788574219,93.633056640625,150.91580200195312,0.99779224,-1,-1,-1
1,-1,488.5135803222656,62.28620910644531,63.703216552734375,141.08047485351562,0.9971365,-1,-1,-1
1,-1,306.19427490234375,515.7150268554688,73.55645751953125,169.3114013671875,0.9967895,-1,-1,-1
1,-1,1178.80419921875,3.5629730224609375,58.891845703125,92.26739501953125,0.9967038,-1,-1,-1
1,-1,1741.7760009765625,31.518287658691406,72.863525390625,156.02392578125,0.9964439,-1,-1,-1
1,-1,802.5035400390625,1.1866035461425781,53.09912109375,72.43087768554688,0.99638283,-1,-1,-1
1,-1,1431.9168701171875,528.86376953125,74.413818359375,171.1954345703125,0.99451905,-1,-1,-1
1,-1,1229.9896240234375,113.10606384277344,67.451416015625,162.86915588378906,0.9920033,-1,-1,-1
1,-1,889.8875732421875,412.56256103515625,61.58642578125,159.20721435546875,0.98867655,-1,-1,-1
2,-1,1264.326171875,855.0881958007812,101.35986328125,210.38665771484375,0.99999964,-1,-1,-1
2,-1,722.62451171875,962.1436767578125,112.450927734375,119.896484375,0.9999993,-1,-1,-1
2,-1,1305.6072998046875,620.01513671875,84.76171875,195.8223876953125,0.9999988,-1,-1,-1
2,-1,1433.283935546875,647.0284423828125,92.184326171875,184.932861328125,0.99999833,-1,-1,-1
2,-1,548.6039428710938,794.85693359375,97.7896728515625,224.972412109375,0.9999982,-1,-1,-1
2,-1,1812.218017578125,227.0064239501953,91.290771484375,178.7167205810547,0.999998,-1,-1,-1
